insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('72-2643518', 'Carmen', 'Kinsman', '43', '903 701 1625', '7575305918');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('05-2653549', 'Tibro', 'Burning Wood', '7735', '881 509 3216', '6856101389');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('74-6974495', 'Zhongying', 'Pepper Wood', '0642', '213 489 2385', '8021904866');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('16-7847270', 'Krzykosy', 'Glendale', '94', '158 556 9006', '5637122898');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('61-6171747', 'Nkayi', 'Redwing', '4250', '711 246 9068', '4193753222');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('60-3135119', 'Moba', 'Little Fleur', '9755', '287 479 3347', '9089087981');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('20-7050539', 'Waitangi', 'Dixon', '46327', '936 941 5134', '2768951703');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('84-2725152', 'Habingkloang', 'Welch', '0', '774 331 7406', '4433405146');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('84-5878522', 'Isdalstø', 'Mallard', '28815', '828 382 6845', '6023969114');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('52-0829095', 'Novokhovrino', 'Melrose', '9438', '718 427 0908', '8027970770');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('89-1027552', 'Yulin', 'Lighthouse Bay', '050', '227 617 6804', '3862195735');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('09-0095138', 'Langpas', 'International', '2', '803 677 4660', '5698206173');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('91-0829411', 'Dhangarhi', 'David', '1', '872 365 2555', '1026788996');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('09-0364824', 'Malasin', 'Vermont', '59', '713 644 0510', '8799807742');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('59-1253778', 'Pilar do Sul', 'Stuart', '2', '710 381 7758', '5512329619');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('01-2263095', 'Adil Makmur', 'Hanson', '1659', '290 258 7850', '2961901066');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('54-1693217', 'Mrzezino', 'Longview', '07', '389 440 5042', '6251115728');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('75-1196152', 'Campechuela', 'Oxford', '1209', '967 146 6859', '9996693688');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('76-3611771', 'Tanda', 'Clyde Gallagher', '92913', '979 719 1340', '2858631899');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('83-6282517', 'Zaranj', 'Thierer', '0', '270 154 6912', '6162950167');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('16-8197728', 'Kärdla', 'Brickson Park', '8', '987 516 9160', '7844439522');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('65-5376088', 'Oripää', 'Center', '6', '148 313 4505', '8516752011');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('40-5239440', 'Rāwandūz', 'Roth', '36', '144 273 5884', '5497129118');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('80-7219578', 'Chachagüí', 'Raven', '61', '903 552 9673', '9242600079');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('01-3314970', 'Póvoa', 'Prentice', '84', '247 599 5258', '8358457380');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('78-2603834', 'Šavnik', 'Bashford', '1720', '811 368 9579', '1491724384');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('10-3458272', 'Bangued', 'Linden', '7', '881 786 8464', '4855434593');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('95-7090654', 'Antanhol', 'Burning Wood', '15', '164 148 5209', '9122807982');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('36-9619750', 'Hamburg', 'Randy', '07978', '200 946 6804', '5726013509');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('74-6477235', 'Tabūk', 'High Crossing', '24', '261 490 7930', '6763538709');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('17-7170192', 'Cincinnati', 'Leroy', '38', '513 364 0648', '5303694881');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('29-2225431', 'Alegre', 'Forest Dale', '6', '640 459 9956', '3605663314');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('91-8477620', 'Kudowa-Zdrój', 'Charing Cross', '31', '400 555 1756', '4667760338');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('72-1476519', 'Al Ma‘allā’', 'Bartillon', '259', '500 142 7216', '7582886922');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('73-9528332', 'Mengenkrajan', 'Dorton', '52', '382 798 0214', '3596170127');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('72-9894581', 'Kedungtuban', 'Anderson', '208', '721 654 4286', '8567241019');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('63-0064849', 'Koran', 'Novick', '4', '266 195 6540', '6698306233');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('33-0763816', 'Polyarnyy', 'Hooker', '49', '659 579 7682', '7325197692');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('60-5792805', 'Aoufous', 'Novick', '7101', '525 218 1756', '9316237097');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('86-3730097', 'Kłomnice', 'Carey', '01606', '831 408 4000', '4838869720');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('07-7818408', 'Tanqiao', 'Bluestem', '00910', '462 350 1126', '1082568414');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('80-8780474', 'Progreso', '8th', '612', '378 512 3960', '2901798241');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('56-9323417', 'Guadalupe', 'Knutson', '29', '873 892 4032', '9906925253');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('90-1606356', 'Kedungwaru', 'Commercial', '21942', '330 272 4110', '1852173617');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('71-2050443', 'Celje', 'Ramsey', '839', '925 871 1688', '2547828698');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('10-7176363', 'Nurota Shahri', 'Bluestem', '72', '596 102 8139', '3547768772');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('27-6967463', 'Frösön', 'Petterle', '3', '357 525 8840', '3245219535');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('87-7122775', 'El Caño', 'School', '544', '472 763 8097', '9319128398');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('65-3318801', 'Golub-Dobrzyń', 'Knutson', '70', '717 388 1655', '8583463586');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('00-5478810', 'Aija', 'Cordelia', '0', '820 921 1593', '8373582522');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('74-3508644', 'Serikbuya', 'Kipling', '11', '105 677 2794', '1507632106');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('25-1708640', 'Huertas', 'Eagle Crest', '19969', '686 430 3080', '9877166603');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('80-6111222', 'Xiaolong', 'Butterfield', '36', '571 937 3969', '6754651742');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('00-0791828', 'Caballococha', 'Elka', '14752', '391 464 5872', '1161719198');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('92-9329455', 'Putre', 'Eggendart', '36524', '945 926 1454', '2948280735');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('31-1578654', 'Bratislava', 'Golden Leaf', '55809', '392 660 5182', '1158969514');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('58-5106639', 'San Miguel', 'Carey', '254', '355 710 2751', '5058827974');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('40-2409337', 'Saint-Bruno', 'West', '634', '693 521 3054', '8952965243');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('37-5851314', 'Sergach', 'Oneill', '42552', '586 608 4695', '9165099782');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('68-4968898', 'Kladovo', 'Randy', '5', '162 391 3364', '9195232979');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('38-1543044', 'Satte', 'Dwight', '91633', '627 161 8747', '2609448933');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('31-1889538', 'Khorosheve', 'Fair Oaks', '0439', '203 125 8854', '7185344455');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('69-7306974', 'Nazyvayevsk', 'Mccormick', '34', '850 893 4806', '3829802000');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('17-6093973', 'Albardón', 'Marcy', '64', '499 362 3463', '8278029229');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('38-7448088', 'Sison', 'Rieder', '24357', '913 850 9314', '6879714403');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('39-0430402', 'Maanĭt', 'Oak', '6', '449 702 3854', '2945263464');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('14-4283108', 'Gamboula', 'Hallows', '24', '824 910 4732', '9499815681');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('73-2763657', 'Jankomir', 'Waxwing', '043', '322 582 7126', '9897471230');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('62-7768198', 'Pokrovo-Prigorodnoye', 'Calypso', '4', '736 569 7699', '2856489967');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('03-7781748', 'Sarrat', 'Elgar', '69378', '199 748 6949', '5606623845');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('02-4982503', 'Shiguai', 'David', '13', '485 146 5614', '9142807407');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('61-1794198', 'Miki', 'Killdeer', '712', '947 698 0803', '1797264757');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('14-3439564', '‘Ibrī', 'Kennedy', '32172', '734 380 7308', '3503448090');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('65-0459002', 'Zhaike', 'Valley Edge', '47', '483 429 6832', '7344769845');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('93-6160316', 'Shubenka', 'Hallows', '0', '706 285 1434', '3434440976');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('11-0076708', 'Nis’oni', 'Sunnyside', '93368', '493 827 1741', '7024779027');
insert into proprietario (id_proprietario, citta, via, ncivico, telefono, fax) values ('27-3605641', 'Yanguan', 'Maryland', '33069', '398 569 7947', '7145293265');
